"","name","degree","betweenness_centrality","closeness_centrality","eigenvector_centrality","Abundance","module","kingdom","phylum","class","order"
"EC:3.5.1.32","EC:3.5.1.32",0,0,NA,0,0.0769621125761639,"M436","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.32"
"EC:2.7.9.2","EC:2.7.9.2",0,0,NA,0,0.0765724718328627,"M437","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with paired acceptors.","o__EC:2.7.9.2"
"EC:2.7.8.8","EC:2.7.8.8",1,0,0.216735083625898,0,0.0763483092500523,"M31","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Transferases for other substituted phosphate groups.","o__EC:2.7.8.8"
"EC:4.1.3.36","EC:4.1.3.36",4,0,0.176718451157386,7.7354000390901e-18,0.0760546187588393,"M19","k__Lyases.","p__Carbon-carbon lyases.","c__Oxo-acid-lyases.","o__EC:4.1.3.36"
"EC:2.3.1.117","EC:2.3.1.117",0,0,NA,0,0.0753847239215175,"M438","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.117"
"EC:5.4.4.2","EC:5.4.4.2",5,0,0.212692525328333,0,0.0752779506601635,"M19","k__Isomerases.","p__Intramolecular transferases.","c__Transferring hydroxy groups.","o__EC:5.4.4.2"
"EC:5.4.2.11","EC:5.4.2.11",0,0,NA,0,0.0752693168549888,"M439","k__Isomerases.","p__Intramolecular transferases.","c__Phosphotransferases (phosphomutases).","o__EC:5.4.2.11"
"EC:1.16.3.1","EC:1.16.3.1",0,0,NA,0,0.0750686506794184,"M440","k__Oxidoreductases.","p__Oxidizing metal ions.","c__With oxygen as acceptor.","o__EC:1.16.3.1"
"EC:3.6.3.30","EC:3.6.3.30",0,0,NA,0,0.0750286909281999,"M441","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.30"
"EC:3.5.1.10","EC:3.5.1.10",2,3,0.183409781052699,3.86770001954505e-18,0.0736254485632125,"M20","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.10"
"EC:1.14.14.5","EC:1.14.14.5",0,0,NA,0,0.073232911806514,"M442","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.14.5"
"EC:1.13.11.3","EC:1.13.11.3",0,0,NA,0,0.073063554429522,"M443","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.3"
"EC:1.1.1.30","EC:1.1.1.30",0,0,NA,0,0.0730193715152965,"M444","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.30"
"EC:3.5.1.87","EC:3.5.1.87",0,0,NA,0,0.0729490843631637,"M445","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.87"
"EC:4.2.1.47","EC:4.2.1.47",0,0,NA,0,0.0729333228872829,"M446","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.47"
"EC:2.7.8.28","EC:2.7.8.28",1,0,1.04710461621616,0,0.072686505504888,"M81","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Transferases for other substituted phosphate groups.","o__EC:2.7.8.28"
"EC:2.1.1.171","EC:2.1.1.171",0,0,NA,0,0.0719593653998795,"M447","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.171"
"EC:2.5.1.90","EC:2.5.1.90",18,158,0.0050547632567371,0,0.0717787372368626,"M2","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.90"
"EC:2.8.1.6","EC:2.8.1.6",0,0,NA,0,0.0716480788103109,"M448","k__Transferases.","p__Transferring sulfur-containing groups.","c__Sulfurtransferases.","o__EC:2.8.1.6"
"EC:2.7.9.3","EC:2.7.9.3",0,0,NA,0,0.0712681544486596,"M449","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with paired acceptors.","o__EC:2.7.9.3"
"EC:1.13.11.2","EC:1.13.11.2",0,0,NA,0,0.0708600485737017,"M450","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.2"
"EC:2.7.7.62","EC:2.7.7.62",1,0,1.00011667044527,0,0.0708584157005825,"M94","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.62"
"EC:4.1.2.52","EC:4.1.2.52",0,0,NA,0,0.0708198130822331,"M451","k__Lyases.","p__Carbon-carbon lyases.","c__Aldehyde-lyases.","o__EC:4.1.2.52"
"EC:2.7.1.156","EC:2.7.1.156",1,0,1.00011667044527,0,0.0707292105400676,"M94","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.156"
"EC:2.7.7.76","EC:2.7.7.76",0,0,NA,0,0.0707151164022864,"M452","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.76"
"EC:3.1.26.12","EC:3.1.26.12",0,0,NA,0,0.0695237992943433,"M453","k__Hydrolases.","p__Acting on ester bonds.","c__Endoribonucleases producing 5'-phosphomonoesters.","o__EC:3.1.26.12"
"EC:5.3.1.23","EC:5.3.1.23",0,0,NA,0,0.0692221674307494,"M454","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.23"
"EC:4.1.1.31","EC:4.1.1.31",0,0,NA,0,0.0691356729927703,"M455","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.31"
"EC:1.4.3.19","EC:1.4.3.19",0,0,NA,0,0.0690801111080701,"M456","k__Oxidoreductases.","p__Acting on the CH-NH2 group of donors.","c__With oxygen as acceptor.","o__EC:1.4.3.19"
"EC:1.4.1.2","EC:1.4.1.2",1,0,0.138067195898913,0,0.0689427493980963,"M20","k__Oxidoreductases.","p__Acting on the CH-NH2 group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.4.1.2"
"EC:2.7.7.53","EC:2.7.7.53",0,0,NA,0,0.0688486746074706,"M457","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.53"
"EC:4.1.2.17","EC:4.1.2.17",0,0,NA,0,0.0685474664508073,"M458","k__Lyases.","p__Carbon-carbon lyases.","c__Aldehyde-lyases.","o__EC:4.1.2.17"
"EC:2.7.1.56","EC:2.7.1.56",22,324,0.00543504409014462,0,0.068354114178318,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.56"
"EC:3.5.1.25","EC:3.5.1.25",1,0,1.10584198652757,0,0.0678974328879963,"M57","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.25"
"EC:3.4.13.19","EC:3.4.13.19",0,0,NA,0,0.0673268237349423,"M459","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Dipeptidases.","o__EC:3.4.13.19"
"EC:3.1.1.5","EC:3.1.1.5",0,0,NA,0,0.0672358294762022,"M460","k__Hydrolases.","p__Acting on ester bonds.","c__Carboxylic ester hydrolases.","o__EC:3.1.1.5"
"EC:1.8.1.2","EC:1.8.1.2",0,0,NA,0,0.067095973298274,"M461","k__Oxidoreductases.","p__Acting on a sulfur group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.8.1.2"
"EC:2.1.1.177","EC:2.1.1.177",0,0,NA,0,0.0669499957892894,"M462","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.177"
"EC:2.3.3.9","EC:2.3.3.9",1,0,0.138038720495168,0,0.0666280223941856,"M20","k__Transferases.","p__Acyltransferases.","c__Acyl groups converted into alkyl groups on transfer.","o__EC:2.3.3.9"
"EC:1.97.1.4","EC:1.97.1.4",0,0,NA,0,0.0666179545849052,"M463","k__Oxidoreductases.","p__Other oxidoreductases.","c__Other oxidoreductases.","o__EC:1.97.1.4"
"EC:2.2.1.9","EC:2.2.1.9",4,0,0.17589147094184,7.7354000390901e-18,0.066445717495704,"M19","k__Transferases.","p__Transferring aldehyde or ketonic groups.","c__Transketolases and transaldolases.","o__EC:2.2.1.9"
"EC:3.4.11.5","EC:3.4.11.5",0,0,NA,0,0.0661556738293583,"M464","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Aminopeptidases.","o__EC:3.4.11.5"
"EC:5.99.1.3","EC:5.99.1.3",79,0,0.0128276355924261,0.997725377435188,0.0661433678118315,"M1","k__Isomerases.","p__Other isomerases.","c__Other isomerases.","o__EC:5.99.1.3"
"EC:3.6.3.3","EC:3.6.3.3",1,0,1,1.93385000977253e-18,0.0659932943397701,"M46","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.3"
"EC:3.6.3.5","EC:3.6.3.5",1,0,1,0,0.0659932943397701,"M46","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.5"
"EC:3.5.2.10","EC:3.5.2.10",0,0,NA,0,0.0658542618812809,"M465","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amides.","o__EC:3.5.2.10"
"EC:4.1.99.17","EC:4.1.99.17",0,0,NA,0,0.0656989320834337,"M466","k__Lyases.","p__Carbon-carbon lyases.","c__Other carbon-carbon lyases.","o__EC:4.1.99.17"
"EC:2.7.7.42","EC:2.7.7.42",3,2,0.220702244844068,0,0.0653194068919171,"M22","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.42"
"EC:1.1.1.60","EC:1.1.1.60",0,0,NA,0,0.0653157245100182,"M467","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.60"
"EC:1.1.1.14","EC:1.1.1.14",0,0,NA,0,0.0653157034063643,"M468","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.14"
"EC:3.2.2.20","EC:3.2.2.20",0,0,NA,0,0.0651724424039371,"M469","k__Hydrolases.","p__Glycosylases.","c__Hydrolyzing N-glycosyl compounds.","o__EC:3.2.2.20"
"EC:2.7.7.72","EC:2.7.7.72",0,0,NA,0,0.0650973981228636,"M470","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.72"
"EC:2.7.1.21","EC:2.7.1.21",0,0,NA,0,0.0645337555540986,"M471","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.21"
"EC:6.3.1.2","EC:6.3.1.2",79,0,0.0128357102623983,0.997102911704205,0.0644947977724544,"M1","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--ammonia (or amine) ligases (amide synthases).","o__EC:6.3.1.2"
"EC:1.13.11.27","EC:1.13.11.27",1,0,1.10750941285174,1.93385000977253e-18,0.0642966757221817,"M55","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.27"
"EC:3.5.3.11","EC:3.5.3.11",0,0,NA,0,0.0640213489796208,"M472","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amidines.","o__EC:3.5.3.11"
"EC:1.5.1.38","EC:1.5.1.38",1,0,1.07567525655453,0,0.063857395390696,"M68","k__Oxidoreductases.","p__Acting on the CH-NH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.5.1.38"
"EC:3.6.3.41","EC:3.6.3.41",0,0,NA,0,0.0633576925524156,"M473","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.41"
"EC:2.7.7.68","EC:2.7.7.68",1,0,1.04710461621616,0,0.0633351881550105,"M81","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.68"
"EC:1.18.1.3","EC:1.18.1.3",0,0,NA,0,0.0632235985094987,"M474","k__Oxidoreductases.","p__Acting on iron-sulfur proteins as donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.18.1.3"
"EC:3.1.26.11","EC:3.1.26.11",0,0,NA,0,0.0624288244504711,"M475","k__Hydrolases.","p__Acting on ester bonds.","c__Endoribonucleases producing 5'-phosphomonoesters.","o__EC:3.1.26.11"
"EC:1.17.99.6","EC:1.17.99.6",2,0,0.263198618475476,0,0.0621567357681169,"M31","k__Oxidoreductases.","p__Acting on CH or CH2 groups.","c__With other acceptors.","o__EC:1.17.99.6"
"EC:1.1.1.262","EC:1.1.1.262",1,0,0.00371746679154681,0,0.0619640889874327,"M2","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.262"
"EC:5.4.99.16","EC:5.4.99.16",1,0,0.00386325752159449,0,0.0614241985540886,"M4","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.16"
"EC:2.7.7.59","EC:2.7.7.59",0,0,NA,0,0.0612374974162674,"M476","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.59"
"EC:2.8.4.4","EC:2.8.4.4",5,3,0.216373961359426,0,0.060926267654137,"M19","k__Transferases.","p__Transferring sulfur-containing groups.","c__Transferring alkylthio groups.","o__EC:2.8.4.4"
"EC:1.3.5.2","EC:1.3.5.2",2,0,0.183646029362705,0,0.0608695689244455,"M22","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With a quinone or related compound as acceptor.","o__EC:1.3.5.2"
"EC:2.7.1.12","EC:2.7.1.12",3,5,0.220263339485883,1.16031000586352e-17,0.0606326191550532,"M20","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.12"
"EC:3.2.1.22","EC:3.2.1.22",0,0,NA,0,0.0605142040980794,"M477","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.22"
"EC:4.1.1.98","EC:4.1.1.98",0,0,NA,0,0.0602417104043387,"M478","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.98"
"EC:4.2.1.113","EC:4.2.1.113",0,0,NA,0,0.0600350621148606,"M479","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.113"
"EC:2.1.1.191","EC:2.1.1.191",0,0,NA,0,0.0597162110523195,"M480","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.191"
"EC:2.9.1.1","EC:2.9.1.1",0,0,NA,0,0.0596071914401676,"M481","k__Transferases.","p__Transferring selenium-containing groups.","c__Selenotransferases.","o__EC:2.9.1.1"
"EC:2.7.1.107","EC:2.7.1.107",0,0,NA,0,0.0594159321413782,"M482","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.107"
"EC:3.7.1.2","EC:3.7.1.2",0,0,NA,0,0.0590202379550601,"M483","k__Hydrolases.","p__Acting on carbon-carbon bonds.","c__In ketonic substances.","o__EC:3.7.1.2"
"EC:2.3.1.29","EC:2.3.1.29",0,0,NA,0,0.058910693299985,"M484","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.29"
"EC:3.6.3.31","EC:3.6.3.31",0,0,NA,0,0.058851899301607,"M485","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.31"
"EC:1.11.1.21","EC:1.11.1.21",0,0,NA,0,0.0587367430777413,"M486","k__Oxidoreductases.","p__Acting on a peroxide as acceptor.","c__Peroxidases.","o__EC:1.11.1.21"
"EC:2.8.3.12","EC:2.8.3.12",3,0,0.156961839582275,0,0.05821506414227,"M17","k__Transferases.","p__Transferring sulfur-containing groups.","c__CoA-transferases.","o__EC:2.8.3.12"
"EC:2.4.1.57","EC:2.4.1.57",1,0,1.10685066062523,0,0.0581881933884801,"M56","k__Transferases.","p__Glycosyltransferases.","c__Hexosyltransferases.","o__EC:2.4.1.57"
"EC:1.1.99.1","EC:1.1.99.1",0,0,NA,0,0.0580645125536316,"M487","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With other acceptors.","o__EC:1.1.99.1"
"EC:2.1.1.45","EC:2.1.1.45",2,6,0.0546685399269799,0,0.0580189102865888,"M9","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.45"
"EC:1.1.2.3","EC:1.1.2.3",1,0,1.09145311016477,0,0.0579405163302982,"M66","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With a cytochrome as acceptor.","o__EC:1.1.2.3"
"EC:1.5.5.2","EC:1.5.5.2",0,0,NA,0,0.0579184980907481,"M488","k__Oxidoreductases.","p__Acting on the CH-NH group of donors.","c__With a quinone or similar compound as acceptor.","o__EC:1.5.5.2"
"EC:3.6.1.22","EC:3.6.1.22",1,0,1.09998464780075,0,0.0577681433600249,"M62","k__Hydrolases.","p__Acting on acid anhydrides.","c__In phosphorus-containing anhydrides.","o__EC:3.6.1.22"
"EC:1.7.1.13","EC:1.7.1.13",2,0,0.265142036576452,0,0.0577172308127626,"M31","k__Oxidoreductases.","p__Acting on other nitrogenous compounds as donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.7.1.13"
"EC:2.7.1.45","EC:2.7.1.45",0,0,NA,0,0.0577171679433735,"M489","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.45"
"EC:5.3.1.22","EC:5.3.1.22",0,0,NA,0,0.0575412854780896,"M490","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.22"
"EC:4.1.1.32","EC:4.1.1.32",0,0,NA,0,0.0570043427791136,"M491","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.32"
"EC:1.3.8.1","EC:1.3.8.1",0,0,NA,0,0.0569554315383247,"M492","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With a flavin as acceptor.","o__EC:1.3.8.1"
"EC:1.3.3.4","EC:1.3.3.4",0,0,NA,0,0.0568791770511948,"M493","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With oxygen as acceptor.","o__EC:1.3.3.4"
"EC:1.5.1.3","EC:1.5.1.3",1,0,0.0413261017719347,0,0.0568557873572525,"M9","k__Oxidoreductases.","p__Acting on the CH-NH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.5.1.3"
"EC:1.14.19.1","EC:1.14.19.1",0,0,NA,0,0.0568478240903858,"M494","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water.","o__EC:1.14.19.1"
"EC:2.5.1.39","EC:2.5.1.39",15,77,0.00467011187218835,0,0.0565328070849988,"M2","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.39"
"EC:3.6.3.4","EC:3.6.3.4",0,0,NA,0,0.0561117684474186,"M495","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.4"
"EC:3.2.2.27","EC:3.2.2.27",0,0,NA,0,0.0559779378712901,"M496","k__Hydrolases.","p__Glycosylases.","c__Hydrolyzing N-glycosyl compounds.","o__EC:3.2.2.27"
"EC:3.7.1.3","EC:3.7.1.3",3,12,0.0777744371682161,0,0.0552131451625259,"M9","k__Hydrolases.","p__Acting on carbon-carbon bonds.","c__In ketonic substances.","o__EC:3.7.1.3"
"EC:1.2.5.1","EC:1.2.5.1",0,0,NA,0,0.0551710680411587,"M497","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With a quinone or similar compound as acceptor.","o__EC:1.2.5.1"
"EC:3.1.6.1","EC:3.1.6.1",0,0,NA,0,0.0539478280112218,"M498","k__Hydrolases.","p__Acting on ester bonds.","c__Sulfuric ester hydrolases.","o__EC:3.1.6.1"
"EC:1.1.1.81","EC:1.1.1.81",1,0,0.363036961872563,0,0.0537170153805558,"M33","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.81"
"EC:3.6.3.8","EC:3.6.3.8",0,0,NA,0,0.0535274597126277,"M499","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.8"
"EC:6.2.1.5","EC:6.2.1.5",79,0,0.0128000864215614,0.99985098496536,0.0532997001944579,"M1","k__Ligases.","p__Forming carbon-sulfur bonds.","c__Acid--thiol ligases.","o__EC:6.2.1.5"
"EC:3.4.25.2","EC:3.4.25.2",3,2,0.355509962402271,0,0.053103534964508,"M31","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Threonine endopeptidases.","o__EC:3.4.25.2"
"EC:2.4.2.4","EC:2.4.2.4",0,0,NA,0,0.0530042952590909,"M500","k__Transferases.","p__Glycosyltransferases.","c__Pentosyltransferases.","o__EC:2.4.2.4"
"EC:2.3.2.6","EC:2.3.2.6",0,0,NA,0,0.0529872037767716,"M501","k__Transferases.","p__Acyltransferases.","c__Aminoacyltransferases.","o__EC:2.3.2.6"
"EC:6.1.1.20","EC:6.1.1.20",79,0,0.0128009157174551,0.999787091563684,0.0529768247145453,"M1","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.20"
"EC:1.4.3.4","EC:1.4.3.4",0,0,NA,0,0.0528188591492433,"M502","k__Oxidoreductases.","p__Acting on the CH-NH2 group of donors.","c__With oxygen as acceptor.","o__EC:1.4.3.4"
"EC:2.1.1.37","EC:2.1.1.37",0,0,NA,0,0.0526064891251656,"M503","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.37"
"EC:2.3.1.191","EC:2.3.1.191",23,139,0.0054570101956005,0,0.0514901776231399,"M2","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.191"
"EC:2.7.8.37","EC:2.7.8.37",4,1,0.13119625928855,7.7354000390901e-18,0.0514629635000631,"M12","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Transferases for other substituted phosphate groups.","o__EC:2.7.8.37"
"EC:1.13.11.5","EC:1.13.11.5",0,0,NA,0,0.0514242256518448,"M504","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.5"
