"","name","degree","betweenness_centrality","closeness_centrality","eigenvector_centrality","Abundance","module","kingdom","phylum","class","order"
"EC:2.7.8.33","EC:2.7.8.33",51,5402,0.000340026343615,1.23769674776779e-16,0.0929434659429088,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Transferases for other substituted phosphate groups.","o__EC:2.7.8.33"
"EC:2.7.1.6","EC:2.7.1.6",4,719,0.000279502118102177,1.93390116838717e-17,0.0927927122361552,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.6"
"EC:5.4.2.2","EC:5.4.2.2",9,281,0.000268661681324687,7.73560467354869e-17,0.0925472060820774,"M1","k__Isomerases.","p__Intramolecular transferases.","c__Phosphotransferases (phosphomutases).","o__EC:5.4.2.2"
"EC:2.3.1.183","EC:2.3.1.183",0,0,NA,9.66950584193586e-18,0.0921655587495524,"M134","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.183"
"EC:1.13.12.16","EC:1.13.12.16",5,1535,0.000273006873269467,2.32068140206461e-17,0.0915517137029475,"M1","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of one atom of oxygen (internal monooxygenases or internal mixed function oxidases).","o__EC:1.13.12.16"
"EC:1.3.8.6","EC:1.3.8.6",30,11112,0.000310894797967618,1.54712093470974e-16,0.0915209677212935,"M1","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With a flavin as acceptor.","o__EC:1.3.8.6"
"EC:4.1.2.4","EC:4.1.2.4",0,0,NA,9.66950584193586e-18,0.0913881146741489,"M135","k__Lyases.","p__Carbon-carbon lyases.","c__Aldehyde-lyases.","o__EC:4.1.2.4"
"EC:2.1.1.190","EC:2.1.1.190",2,944,0.000194227287887951,1.74051105154845e-17,0.0911864626562738,"M1","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.190"
"EC:2.7.1.31","EC:2.7.1.31",44,18235,0.000340259184791693,1.85654512165168e-16,0.0907818572371402,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.31"
"EC:3.1.3.15","EC:3.1.3.15",45,3177,0.000326616361230835,1.23769674776779e-16,0.0905285032463525,"M2","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.15"
"EC:4.1.1.11","EC:4.1.1.11",1,0,0.000218676804400936,1.06364564261294e-17,0.0904371567689366,"M2","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.11"
"EC:2.7.7.27","EC:2.7.7.27",3,0,0.000242503628597147,7.73560467354869e-18,0.0902703042549676,"M1","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.27"
"EC:2.5.1.48","EC:2.5.1.48",15,1141,0.00026960496506528,4.64136280412921e-17,0.0901814278569692,"M1","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.48"
"EC:4.3.1.3","EC:4.3.1.3",8,168,0.000279470223244025,4.64136280412921e-17,0.0901140139682778,"M1","k__Lyases.","p__Carbon-nitrogen lyases.","c__Ammonia-lyases.","o__EC:4.3.1.3"
"EC:2.4.1.15","EC:2.4.1.15",2,0,0.277057765198212,7.73560467354869e-18,0.0900388508742453,"M24","k__Transferases.","p__Glycosyltransferases.","c__Hexosyltransferases.","o__EC:2.4.1.15"
"EC:1.6.5.2","EC:1.6.5.2",12,89,0.000273985766636152,7.73560467354869e-17,0.0894371422739674,"M1","k__Oxidoreductases.","p__Acting on NADH or NADPH.","c__With a quinone or similar compound as acceptor.","o__EC:1.6.5.2"
"EC:2.6.1.1","EC:2.6.1.1",11,652,0.000310453466229134,3.09424186941947e-17,0.0889107649274535,"M1","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.1"
"EC:3.2.1.1","EC:3.2.1.1",4,2906,0.000237439868248933,2.32068140206461e-17,0.0884679188915111,"M19","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.1"
"EC:1.11.1.6","EC:1.11.1.6",12,2209,0.000240716696354534,7.73560467354869e-17,0.0884458782039497,"M1","k__Oxidoreductases.","p__Acting on a peroxide as acceptor.","c__Peroxidases.","o__EC:1.11.1.6"
"EC:2.7.4.1","EC:2.7.4.1",3,4704,0.000250079082878651,2.32068140206461e-17,0.0883089413073326,"M15","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with a phosphate group as acceptor.","o__EC:2.7.4.1"
"EC:2.7.7.77","EC:2.7.7.77",6,960,0.000255761682937535,1.54712093470974e-17,0.088279501198122,"M1","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.77"
"EC:5.1.3.14","EC:5.1.3.14",0,0,NA,9.66950584193586e-18,0.0878120376030824,"M136","k__Isomerases.","p__Racemases and epimerases.","c__Acting on carbohydrates and derivatives.","o__EC:5.1.3.14"
"EC:4.1.2.50","EC:4.1.2.50",3,99,0.000278020096343302,1.54712093470974e-17,0.0877678509935127,"M2","k__Lyases.","p__Carbon-carbon lyases.","c__Aldehyde-lyases.","o__EC:4.1.2.50"
"EC:4.2.3.12","EC:4.2.3.12",3,99,0.000278020096343302,1.1603407010323e-17,0.0877678509935127,"M2","k__Lyases.","p__Carbon-oxygen lyases.","c__Acting on phosphates.","o__EC:4.2.3.12"
"EC:2.6.1.52","EC:2.6.1.52",3,0,0.000209854270359989,2.70746163574204e-17,0.0875118167071212,"M1","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.52"
"EC:2.6.1.19","EC:2.6.1.19",2,0,0.000230263567059751,1.74051105154845e-17,0.0874091800174855,"M1","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.19"
"EC:1.11.1.9","EC:1.11.1.9",4,1219,0.000220008603409795,3.09424186941947e-17,0.0873587381340323,"M1","k__Oxidoreductases.","p__Acting on a peroxide as acceptor.","c__Peroxidases.","o__EC:1.11.1.9"
"EC:2.3.1.31","EC:2.3.1.31",11,2801,0.000330618605157132,6.18848373883895e-17,0.087118248673422,"M1","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.31"
"EC:4.1.3.4","EC:4.1.3.4",1,0,1.21982579199736,6.7686540893551e-18,0.0867782127273442,"M40","k__Lyases.","p__Carbon-carbon lyases.","c__Oxo-acid-lyases.","o__EC:4.1.3.4"
"EC:2.7.3.9","EC:2.7.3.9",3,0,0.000257897632470975,2.32068140206461e-17,0.0866298365844415,"M1","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with a nitrogenous group as acceptor.","o__EC:2.7.3.9"
"EC:3.5.4.5","EC:3.5.4.5",2,742,0.000264568378105741,1.35373081787102e-17,0.0860086251220443,"M1","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amidines.","o__EC:3.5.4.5"
"EC:1.2.4.4","EC:1.2.4.4",1,0,0.000199776731985577,5.80170350516151e-18,0.085276575093562,"M3","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With a disulfide as acceptor.","o__EC:1.2.4.4"
"EC:4.1.2.14","EC:4.1.2.14",3,943,0.000200863947695565,2.32068140206461e-17,0.0849890057855698,"M19","k__Lyases.","p__Carbon-carbon lyases.","c__Aldehyde-lyases.","o__EC:4.1.2.14"
"EC:4.1.3.42","EC:4.1.3.42",3,0,0.000200735693679412,2.70746163574204e-17,0.084870998422052,"M19","k__Lyases.","p__Carbon-carbon lyases.","c__Oxo-acid-lyases.","o__EC:4.1.3.42"
"EC:5.1.3.3","EC:5.1.3.3",12,2721,0.000270572117061889,6.18848373883895e-17,0.0848024110950685,"M1","k__Isomerases.","p__Racemases and epimerases.","c__Acting on carbohydrates and derivatives.","o__EC:5.1.3.3"
"EC:2.7.2.1","EC:2.7.2.1",2,0,0.000174394935778175,9.66950584193586e-18,0.0842655498514902,"M19","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with a carboxy group as acceptor.","o__EC:2.7.2.1"
"EC:2.5.1.30","EC:2.5.1.30",50,3821,0.000331882122525926,1.85654512165168e-16,0.0842280982246179,"M2","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.30"
"EC:3.1.3.12","EC:3.1.3.12",3,2,0.375465103102359,3.09424186941947e-17,0.0840789863988056,"M24","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.12"
"EC:1.13.11.49","EC:1.13.11.49",22,10316,0.000321302326935017,0,0.0836201265463404,"M2","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.49"
"EC:1.2.1.18","EC:1.2.1.18",4,0,0.000249363466801028,3.09424186941947e-17,0.0828921045787422,"M1","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.18"
"EC:1.2.1.27","EC:1.2.1.27",4,1843,0.000249364542370479,2.70746163574204e-17,0.0828917292449366,"M1","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.27"
"EC:3.5.1.16","EC:3.5.1.16",0,0,NA,9.66950584193586e-18,0.0822248446728509,"M137","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.16"
"EC:1.3.1.14","EC:1.3.1.14",21,7637,0.000334957770416097,1.23769674776779e-16,0.0820330994761224,"M1","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.3.1.14"
"EC:3.6.3.29","EC:3.6.3.29",2,0,0.000157574718367428,5.80170350516151e-18,0.0819458268972494,"M15","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.29"
"EC:6.2.1.3","EC:6.2.1.3",79,0,0.00757010082587573,0.996394337722461,0.0815513172402291,"M4","k__Ligases.","p__Forming carbon-sulfur bonds.","c__Acid--thiol ligases.","o__EC:6.2.1.3"
"EC:4.4.1.8","EC:4.4.1.8",0,0,NA,9.66950584193586e-18,0.0814589283518042,"M138","k__Lyases.","p__Carbon-sulfur lyases.","c__Carbon-sulfur lyases.","o__EC:4.4.1.8"
"EC:3.4.11.2","EC:3.4.11.2",28,3947,0.000331714620772393,1.54712093470974e-16,0.0814401749999503,"M1","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Aminopeptidases.","o__EC:3.4.11.2"
"EC:3.5.4.4","EC:3.5.4.4",13,1473,0.000292814761020295,9.28272560825842e-17,0.0813323943085734,"M1","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amidines.","o__EC:3.5.4.4"
"EC:2.4.2.21","EC:2.4.2.21",4,1317,0.000246405844297836,1.93390116838717e-17,0.0813255184036605,"M1","k__Transferases.","p__Glycosyltransferases.","c__Pentosyltransferases.","o__EC:2.4.2.21"
"EC:1.4.3.5","EC:1.4.3.5",4,126,0.000257303117948145,2.32068140206461e-17,0.0812651893922553,"M1","k__Oxidoreductases.","p__Acting on the CH-NH2 group of donors.","c__With oxygen as acceptor.","o__EC:1.4.3.5"
"EC:3.1.13.3","EC:3.1.13.3",17,1569,0.000314146375517954,1.08298465429682e-16,0.0812186036946574,"M1","k__Hydrolases.","p__Acting on ester bonds.","c__Exoribonucleases producing 5'-phosphomonoesters.","o__EC:3.1.13.3"
"EC:3.5.2.7","EC:3.5.2.7",4,0,0.000256321125482854,3.09424186941947e-17,0.0810565630067551,"M1","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amides.","o__EC:3.5.2.7"
"EC:4.2.1.49","EC:4.2.1.49",6,0,0.000259855730865204,5.41492327148408e-17,0.0810521028257803,"M1","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.49"
"EC:2.3.1.47","EC:2.3.1.47",0,0,NA,9.66950584193586e-18,0.0806508228773978,"M139","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.47"
"EC:5.1.99.6","EC:5.1.99.6",16,6258,0.000304762890699705,1.23769674776779e-16,0.0804151664562933,"M1","k__Isomerases.","p__Racemases and epimerases.","c__Acting on other compounds.","o__EC:5.1.99.6"
"EC:2.7.7.12","EC:2.7.7.12",10,952,0.000305430494997543,4.64136280412921e-17,0.0798187484864873,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.12"
"EC:3.5.99.10","EC:3.5.99.10",3,476,0.000258552644990136,1.54712093470974e-17,0.0798012384568482,"M1","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In other compounds.","o__EC:3.5.99.10"
"EC:2.1.1.14","EC:2.1.1.14",1,0,1.23620154023897,8.70255525774227e-18,0.0794472421323284,"M33","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.14"
"EC:3.4.25.1","EC:3.4.25.1",12,2166,0.000235077767207961,7.73560467354869e-17,0.0793963696314745,"M1","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Threonine endopeptidases.","o__EC:3.4.25.1"
"EC:2.5.1.74","EC:2.5.1.74",34,3061,0.000321053050698355,3.09424186941947e-17,0.0790402345715234,"M2","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.74"
"EC:3.1.1.24","EC:3.1.1.24",0,0,NA,9.66950584193586e-18,0.0787130251812448,"M140","k__Hydrolases.","p__Acting on ester bonds.","c__Carboxylic ester hydrolases.","o__EC:3.1.1.24"
"EC:3.8.1.2","EC:3.8.1.2",0,0,NA,9.66950584193586e-18,0.0783984803489493,"M141","k__Hydrolases.","p__Acting on halide bonds.","c__In C-halide compounds.","o__EC:3.8.1.2"
"EC:4.3.1.17","EC:4.3.1.17",0,0,NA,9.66950584193586e-18,0.0783467973267968,"M142","k__Lyases.","p__Carbon-nitrogen lyases.","c__Ammonia-lyases.","o__EC:4.3.1.17"
"EC:1.14.13.149","EC:1.14.13.149",33,1671,0.000298335620922188,9.28272560825842e-17,0.0781399256847782,"M1","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.149"
"EC:5.3.1.28","EC:5.3.1.28",3,0,0.00025632496294931,1.54712093470974e-17,0.0780712495605132,"M2","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.28"
"EC:2.1.1.33","EC:2.1.1.33",3,512,0.000197297527538625,2.32068140206461e-17,0.0777609816299681,"M1","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.33"
"EC:2.4.2.28","EC:2.4.2.28",0,0,NA,9.66950584193586e-18,0.0775724875358682,"M143","k__Transferases.","p__Glycosyltransferases.","c__Pentosyltransferases.","o__EC:2.4.2.28"
"EC:2.7.8.26","EC:2.7.8.26",1,0,1.23851712385519,5.80170350516151e-18,0.0774929847842343,"M31","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Transferases for other substituted phosphate groups.","o__EC:2.7.8.26"
"EC:4.1.1.65","EC:4.1.1.65",4,108,0.000278984131793889,1.54712093470974e-17,0.0773144108703264,"M2","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.65"
"EC:3.2.1.23","EC:3.2.1.23",3,540,0.000226950459159256,1.54712093470974e-17,0.0771951611267368,"M1","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.23"
"EC:3.5.1.32","EC:3.5.1.32",9,4524,0.000275785555607709,1.1603407010323e-16,0.0769621125761639,"M1","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.32"
"EC:2.7.9.2","EC:2.7.9.2",9,7,0.000251277411750536,3.86780233677434e-17,0.0765724718328627,"M1","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with paired acceptors.","o__EC:2.7.9.2"
"EC:2.7.8.8","EC:2.7.8.8",12,2503,0.000283408685012767,9.28272560825842e-17,0.0763483092500523,"M7","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Transferases for other substituted phosphate groups.","o__EC:2.7.8.8"
"EC:4.1.3.36","EC:4.1.3.36",39,2928,0.000325453243835793,1.23769674776779e-16,0.0760546187588393,"M2","k__Lyases.","p__Carbon-carbon lyases.","c__Oxo-acid-lyases.","o__EC:4.1.3.36"
"EC:2.3.1.117","EC:2.3.1.117",13,10112,0.000308936398538159,4.64136280412921e-17,0.0753847239215175,"M1","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.117"
"EC:5.4.4.2","EC:5.4.4.2",32,319,0.000328928189352571,6.18848373883895e-17,0.0752779506601635,"M2","k__Isomerases.","p__Intramolecular transferases.","c__Transferring hydroxy groups.","o__EC:5.4.4.2"
"EC:5.4.2.11","EC:5.4.2.11",4,542,0.000262712003869589,2.32068140206461e-17,0.0752693168549888,"M1","k__Isomerases.","p__Intramolecular transferases.","c__Phosphotransferases (phosphomutases).","o__EC:5.4.2.11"
"EC:1.16.3.1","EC:1.16.3.1",0,0,NA,9.66950584193586e-18,0.0750686506794184,"M144","k__Oxidoreductases.","p__Oxidizing metal ions.","c__With oxygen as acceptor.","o__EC:1.16.3.1"
"EC:3.6.3.30","EC:3.6.3.30",6,947,0.000221654575557029,3.86780233677434e-17,0.0750286909281999,"M1","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.30"
"EC:3.5.1.10","EC:3.5.1.10",16,4314,0.000298396427314341,9.28272560825842e-17,0.0736254485632125,"M1","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.10"
"EC:1.14.14.5","EC:1.14.14.5",3,965,0.000202536287540481,1.93390116838717e-17,0.073232911806514,"M1","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.14.5"
"EC:1.13.11.3","EC:1.13.11.3",10,3316,0.000274332709727925,6.18848373883895e-17,0.073063554429522,"M1","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.3"
"EC:1.1.1.30","EC:1.1.1.30",2,0,0.000234727389809094,9.66950584193586e-18,0.0730193715152965,"M1","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.30"
"EC:3.5.1.87","EC:3.5.1.87",0,0,NA,9.66950584193586e-18,0.0729490843631637,"M145","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.87"
"EC:4.2.1.47","EC:4.2.1.47",4,1057,0.000311202856009696,3.86780233677434e-18,0.0729333228872829,"M2","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.47"
"EC:2.7.8.28","EC:2.7.8.28",9,1178,0.000298298716640701,6.18848373883895e-17,0.072686505504888,"M1","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Transferases for other substituted phosphate groups.","o__EC:2.7.8.28"
"EC:2.1.1.171","EC:2.1.1.171",3,2826,0.000208473761064571,1.93390116838717e-17,0.0719593653998795,"M15","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.171"
"EC:2.5.1.90","EC:2.5.1.90",44,979,0.000328847907591199,1.23769674776779e-16,0.0717787372368626,"M2","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.90"
"EC:2.8.1.6","EC:2.8.1.6",0,0,NA,9.66950584193586e-18,0.0716480788103109,"M146","k__Transferases.","p__Transferring sulfur-containing groups.","c__Sulfurtransferases.","o__EC:2.8.1.6"
"EC:2.7.9.3","EC:2.7.9.3",5,414,0.000252961045185486,5.41492327148408e-17,0.0712681544486596,"M1","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with paired acceptors.","o__EC:2.7.9.3"
"EC:1.13.11.2","EC:1.13.11.2",0,0,NA,9.66950584193586e-18,0.0708600485737017,"M147","k__Oxidoreductases.","p__Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O2.","c__With incorporation of two atoms of oxygen.","o__EC:1.13.11.2"
"EC:2.7.7.62","EC:2.7.7.62",1,0,1.00011667044527,9.66950584193586e-18,0.0708584157005825,"M54","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.62"
"EC:4.1.2.52","EC:4.1.2.52",2,0,0.000227358602570041,1.93390116838717e-18,0.0708198130822331,"M1","k__Lyases.","p__Carbon-carbon lyases.","c__Aldehyde-lyases.","o__EC:4.1.2.52"
