SampleID	sample_simple	PLFA_ID	Remove.SH	Remove.SHMI	Index	Cornell_ID	State	Site	Cluster	Trt	Field_ID	Collection_Date	Plant_Stage	Latitude	Longitude	Upper	Lower	Current_Land_Use	Cover_Type	Cover_Crop	Crop_Rotation	System_Years	Notes	Start_Date	Cover_0_Planting	Cover_0_Harvest	Crop_1_Planting	Crop_1_Harvest	Cover_1_Planting	Cover_1_Harvest	Crop_2_Planting	Crop_2_Harvest	Cover_2_Planting	Cover_2_Harvest	Crop_3_Planting	Crop_3_Harvest	Cover_3_Planting	Cover_3_Harvest	Stop_Date	Cover_Roots	Crop_Roots	All_Roots	Current_Crop	Previous_Crop	Tillage_Type	Depth	Tillage_Start	Planter Type	Planter_Start	Removal_Type	Residue_Retained	Fertilizer_Type	N_Annual_Rate	P_Annual_Rate	K_Annual_Rate	Fertilizer_Applications_per_Year	Irrigation_Type	Annual_Rate	Irrigation_Applications_per_Year	Grazing_Type	Stocking_Rate	Animal_Type	Rest_Period	Yield_Type	Yield	Units	C Saturation Deficit	texture_class	sand	silt	clay	water_cap	water_capacity_rating	agg_stab	aggregate_stability_rating	SOM	organic_matter_rating	ace	ace_soil_protein_index_rating	resp	respiration_rating	activeC	active_carbon_rating	ph	ph_rating	p	p_rating	k	k_rating	mg	fe	mn	zn	minor_elements_rating	Overall	beta_glucosidase	PLFA	DNA	qPCR	root	rich	dist	ClimateZ	acidity	BSk	Cfa	Csa	Csb	Dfa	Dfb	Dfc	SH	SH_rating	SH_bin	SOM.pred	SOM.corr	SOM.resid	activeC.pred	activeC.corr	activeC.resid	resp.pred	resp.corr	resp.resid	qPCR.pred	qPCR.corr	qPCR.resid	agg_stab.pred	agg_stab.corr	agg_stab.resid	ace.pred	ace.corr	ace.resid	water_cap.pred	water_cap.corr	water_cap.resid	clay.bt	SOM.bt	activeC.bt	resp.bt	qPCR.bt	agg_stab.bt	ace.bt	water_cap.bt	root_bin	rich_bin	dist_bin	SHMI	SHMI_bin	SHMI2	SHMI2_rating	SHMI2_bin
NRCS18S.251	NRCS251	SHI-0251	No	No	251	PP878	OH	OH5	OH5_2	2	Brandt-Plowed Soybeans	42692	post-harvest	39.5051	-82.4242	0	15	cropland.annual	None	None | None	Soybean | Soybean	2	NA	11/19/2014	NA	NA	NA	NA	NA	NA	5/15/2015	10/15/2015	NA	NA	5/15/2016	10/15/2016	NA	NA	11/18/2016	0	41.91780822	41.91780822	Soybean	Soybean	Conventional Till	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	NA	NA	None	NA	NA	NA	NA	NA	NA	29.07985294	silt loam	24.96378527	50.79087147	0.571727818	0.042851173	89.91472703	0.083666341	20.33179745	-0.50304011	28.12882235	-0.312800991	19.36786009	0.578598801	35.44739963	-0.710123504	16.35772244	-0.36805034	100	2.039569097	59.1079347	109.7791362	100	268.8457869	4.534432966	9.777973577	0.331352993	100	56.86562637	76	-0.404734982	3316.365931	-0.684282846	41.91780822	1	1	Cfa	0.36805034	0	1	0	0	0	0	0	-0.504827029	8.279220779	very low	0.041674614	2.429696848	-0.544714724	0.143391293	300.1659615	-0.853514797	0.741958477	0.352167632	-0.163359676	-0.240902769	921304012.2	-0.443380077	0.187121525	13.83270867	-0.103455184	0.141152994	3.431161042	-0.453953985	0.809054085	0.178794729	-0.766202913	24.24534326	2.478883026	318.7256072	0.488019198	767000000	16.06309318	3.647413951	0.242986001	-1.199772487	-0.736540295	-1.395507214	4	1	-0.879751396	13.61940299	very low
NRCS18S.252	NRCS252	SHI-0252	No	No	252	QPP377	OR	OR1	OR1_1	1	NT_W_R1	12/6/2016	NA	45.7187	-118.6221	0	15	cropland.annual	None	None | None | None	"Wheat, Winter | Wheat, Winter | Wheat, Winter"	3	NA	12/7/2013	NA	NA	12/7/2013	7/1/2014	NA	NA	10/1/2014	7/1/2015	NA	NA	10/1/2015	7/1/2016	NA	NA	12/6/2016	0	68.76712329	68.76712329	"Wheat, Winter"	"Wheat, Winter"	No Till	NA	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.4907243	silt loam	20.2407683	65.18823956	-0.598445695	0.892136735	99.65007211	0.413063811	28.36076039	0.253600383	70.33069351	0.513495803	29.3079994	0.628866114	36.77558887	0.600227952	60.95714304	-1.308938611	31.9071	4.576941848	100	684.2813935	100	260.0382408	3.96166414	13.96750738	0.356305962	100	65.72893573	167	0.46153897	9553.573662	0.787239892	68.76712329	1	3	Csa	1.308938611	0	0	1	0	0	0	0	1.035808413	98.37662338	very high	-0.563996111	4.367507873	0.817596494	-0.775280733	762.7732961	1.375508684	-1.569430903	0.947867887	2.198297017	-0.498623424	3434318894	1.285863316	-1.096045428	44.64670065	1.509109238	-0.56476525	7.797917138	1.078261054	0.539519171	0.273268979	0.352617564	14.57099214	3.480541989	551.4674087	0.498659151	2.35E+09	20.70116316	5.494568164	0.335299337	0.353556143	-0.736540295	0.420007026	8	3	0.065694293	55.41044776	medium
NRCS18S.253	NRCS253	SHI-0253	No	No	253	QPP378	OR	OR1	OR1_1	1	NT_W_R2	12/6/2016	NA	45.7187	-118.6219	0	15	cropland.annual	None	None | None | None	"Wheat, Winter | Wheat, Winter | Wheat, Winter"	3	NA	12/7/2013	NA	NA	12/7/2013	7/1/2014	NA	NA	10/1/2014	7/1/2015	NA	NA	10/1/2015	7/1/2016	NA	NA	12/6/2016	0	68.76712329	68.76712329	"Wheat, Winter"	"Wheat, Winter"	No Till	NA	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.67343701	silt loam	19.58643895	65.67217766	-0.577835804	0.874152566	99.61144576	0.382452266	27.47849942	0.199863842	67.26155902	0.464793454	27.88200504	-0.156561296	20.53928313	0.424635074	52.67297851	-1.605522958	9.66033	3.574180178	100	687.0545792	100	270.7892096	4.476023736	12.08440669	0.328060682	100	60.51061009	145	-0.362937566	9632.748511	0.945137225	68.76712329	1	3	Csa	1.605522958	0	0	1	0	0	0	0	0.931886614	97.88961039	very high	-0.557451641	4.266750949	0.757315483	-0.769734786	707.1000898	1.19436986	-1.558990211	0.689382484	1.402428915	-0.4983655	3871982613	1.443502725	-1.094672963	43.72012941	1.477125229	-0.572589482	7.583385432	1.037382936	0.537245211	0.271646017	0.336907354	14.74138339	3.402432432	512.4045913	0.353246454	2650000000	20.22871696	5.347773769	0.333020716	0.353556143	-0.736540295	0.420007026	8	3	0.065694293	55.41044776	medium
NRCS18S.254	NRCS254	SHI-0254	No	No	254	QPP379	OR	OR1	OR1_1	1	NT_W_R3	12/6/2016	NA	45.7181	-118.6221	0	15	cropland.annual	None	None | None | None	"Wheat, Winter | Wheat, Winter | Wheat, Winter"	3	NA	12/7/2013	NA	NA	12/7/2013	7/1/2014	NA	NA	10/1/2014	7/1/2015	NA	NA	10/1/2015	7/1/2016	NA	NA	12/6/2016	0	68.76712329	68.76712329	"Wheat, Winter"	"Wheat, Winter"	No Till	NA	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.78509226	silt loam	14.82264185	68.18415251	-0.305463764	0.647076154	98.74282803	-0.118351841	16.77828751	0.064586403	59.25111952	0.164212898	20.8976875	-0.4644378	16.44826728	0.584787481	60.21849728	-0.696776832	77.82531	3.751051043	100	598.9435106	100	307.296576	2.187309683	10.49940628	0.232092139	56	60.61619971	138	-0.115745584	4530.950842	-0.140600777	68.76712329	1	3	Csa	0.696776832	0	0	1	0	0	0	0	0.731928046	95.29220779	very high	-0.47096255	3.908454623	0.535548953	-0.696441782	733.2702136	1.281229263	-1.421010229	0.573031742	0.956572429	-0.494956881	1690515346	0.354356105	-1.076535025	30.74929132	0.958183184	-0.675991382	6.668878291	0.840204281	0.507193475	0.252092186	0.139882678	16.99320564	3.210608543	547.9162435	0.307139989	1.16E+09	13.66665375	4.565082663	0.305547467	0.353556143	-0.736540295	0.420007026	8	3	0.065694293	55.41044776	medium
NRCS18S.255	NRCS255	SHI-0255	No	No	255	QPP380	OR	OR1	OR1_1	1	NT_W_R4	12/6/2016	NA	45.7181	-118.6218	0	15	cropland.annual	None	None | None | None	"Wheat, Winter | Wheat, Winter | Wheat, Winter"	3	NA	12/7/2013	NA	NA	12/7/2013	7/1/2014	NA	NA	10/1/2014	7/1/2015	NA	NA	10/1/2015	7/1/2016	NA	NA	12/6/2016	0	68.76712329	68.76712329	"Wheat, Winter"	"Wheat, Winter"	No Till	NA	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.36748974	silt loam	16.14443366	66.82202811	-0.300585284	0.52783137	97.88921957	0.335086394	26.17206191	0.234074245	69.2257326	0.598689675	32.04245276	-0.178978616	20.20464016	0.489989353	55.71841423	-1.498869474	17.6604	5.000458616	100	668.0007971	100	259.4769083	6.241738581	18.0978668	0.394427706	100	61.89129212	131	-0.588597702	16333.10134	1.947095597	68.76712329	1	3	Csa	1.498869474	0	0	1	0	0	0	0	0.953031714	98.21428571	very high	-0.469413436	4.178001792	0.703487681	-0.695129025	704.3683174	1.185118377	-1.418538857	0.644728085	1.239560241	-0.494895829	8277311304	2.441991427	-1.076210155	41.86255304	1.411296548	-0.677843423	8.989329477	1.276533098	0.506655216	0.240997223	0.021176154	17.03353823	3.452033097	526.6092522	0.349699803	5680000000	19.51510291	5.767207976	0.292040247	0.353556143	-0.736540295	0.420007026	8	3	0.065694293	55.41044776	medium
NRCS18S.256	NRCS256	SHI-0256	No	No	256	QPP381	OR	OR1	OR1_2	2	NT_S/W/W_R1	42710	NA	45.7187	-118.6221	0	15	cropland.annual	None	None | None | None	"Sorghum-Sudan | Wheat, Winter | Wheat, Winter"	3	NA	12/7/2013	NA	NA	6/1/2014	9/15/2014	NA	NA	10/1/2014	7/1/2015	NA	NA	10/1/2015	7/1/2016	NA	NA	12/6/2016	0	59.6347032	59.6347032	Sorghum-Sudan	"Wheat, Winter"	No Till	NA	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.97984258	silt loam	19.0922372	65.99429914	-0.557021615	0.583578026	98.33052057	-0.33046036	13.90060979	-0.050277783	52.35160151	0.204294739	21.67358968	-0.36570506	17.64675142	-0.325918111	24.84392967	-1.583607858	11.30418	5.753565613	100	664.14554	100	269.3936823	4.482322707	12.82589059	0.332852078	100	54.00511826	119	0.150086011	9502.452393	0.950087252	59.6347032	1	3	Csa	1.583607858	0	0	1	0	0	0	0	0.550261677	89.93506494	very high	-0.550842297	3.853692254	0.500564514	-0.764133864	515.3244478	0.438215753	-1.548446025	0.629745611	1.182740965	-0.49810502	3885823621	1.448192272	-1.093286894	26.77092749	0.762826534	-0.580491272	6.44309918	0.784786012	0.534948711	0.243518936	0.048629315	14.91346366	3.053082077	374.3092896	0.321326594	2.66E+09	11.47367924	4.65857418	0.298278865	-0.423108172	-0.736540295	0.420007026	7	3	-0.18634137	43.65671642	medium
NRCS18S.257	NRCS257	SHI-0257	No	No	257	QPP382	OR	OR1	OR1_2	2	NT_S/W/W_R2	42710	NA	45.7187	-118.6218	0	15	cropland.annual	None	None | None | None	"Sorghum-Sudan | Wheat, Winter | Wheat, Winter"	3	NA	12/7/2013	NA	NA	6/1/2014	9/15/2014	NA	NA	10/1/2014	7/1/2015	NA	NA	10/1/2015	7/1/2016	NA	NA	12/6/2016	0	59.6347032	59.6347032	Sorghum-Sudan	"Wheat, Winter"	No Till	NA	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.90256985	silt loam	19.18646694	64.77235832	-0.42061788	0.798271629	99.40744972	-0.078193383	17.41518548	0.022405394	56.71424357	0.351270186	24.90474991	-0.729571895	13.68850266	-0.359610521	23.95560428	-1.760389661	0	5.47075703	100	631.6594877	100	240.873836	5.793486442	15.37336359	0.446942059	100	53.60857356	127	-0.194335211	4194.427085	-0.246739824	59.6347032	1	3	Csa	1.760389661	0	0	1	0	0	0	0	0.533471095	89.12337662	very high	-0.507528619	3.899633273	0.529934013	-0.727428777	500.3672481	0.367818256	-1.479345743	0.525070484	0.749773848	-0.496397986	1561065503	0.249658162	-1.084203427	31.79348386	1.006010043	-0.632274874	7.314807375	0.983545061	0.519898822	0.265683441	0.278372807	16.04117473	3.152193268	369.0696944	0.271673478	1.07E+09	14.1180769	5.028784368	0.323575755	-0.423108172	-0.736540295	0.420007026	7	3	-0.18634137	43.65671642	medium
NRCS18S.258	NRCS258	SHI-0258	No	No	258	QPP383	OR	OR1	OR1_2	2	NT_S/W/W_R3	42710	NA	45.7181	-118.6221	0	15	cropland.annual	None	None | None | None	"Sorghum-Sudan | Wheat, Winter | Wheat, Winter"	3	NA	12/7/2013	NA	NA	6/1/2014	9/15/2014	NA	NA	10/1/2014	7/1/2015	NA	NA	10/1/2015	7/1/2016	NA	NA	12/6/2016	0	59.6347032	59.6347032	Sorghum-Sudan	"Wheat, Winter"	No Till	NA	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.95259284	silt loam	14.12282543	68.59658067	-0.270702349	0.557170317	98.13126922	-0.249151238	14.91366217	0.039072602	57.71714106	0.371329329	25.39781153	-0.390031909	17.34207173	0.315730262	47.75425461	-1.596756918	10.31787	5.449483044	100	596.0978259	100	313.7106451	3.91573112	13.32157508	0.352873918	100	57.15740803	143	0.341740712	6169.704787	0.223240987	59.6347032	1	3	Csa	1.596756918	0	0	1	0	0	0	0	0.685315034	93.83116883	very high	-0.459924401	3.851249712	0.498997003	-0.687087781	652.6407215	1.002818043	-1.403400567	0.586844304	1.013368659	-0.494521857	2228993505	0.717762844	-1.074220175	27.98979389	0.825068936	-0.689188024	7.703629492	1.060517354	0.50335813	0.243997962	0.053812187	17.2805939	3.175196241	489.5803833	0.317779943	1.53E+09	12.27741728	5.082918129	0.295307133	-0.423108172	-0.736540295	0.420007026	7	3	-0.18634137	43.65671642	medium
NRCS18S.259	NRCS259	SHI-0259	No	No	259	QPP384	OR	OR1	OR1_2	2	NT_S/W/W_R4	42710	NA	45.7181	-118.622	0	15	cropland.annual	None	None | None | None	"Sorghum-Sudan | Wheat, Winter | Wheat, Winter"	3	NA	12/7/2013	NA	NA	6/1/2014	9/15/2014	NA	NA	10/1/2014	7/1/2015	NA	NA	10/1/2015	7/1/2016	NA	NA	12/6/2016	0	59.6347032	59.6347032	Sorghum-Sudan	"Wheat, Winter"	No Till	NA	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.4912425	silt loam	15.95812823	67.37074045	-0.344420675	0.762965477	99.28641906	-0.513379768	11.96861587	0.132548447	63.31226398	0.522858384	29.59319231	0.61221354	36.33100732	0.678895901	64.72663169	-1.384910956	26.20842	7.11446427	100	673.4185956	100	326.8360864	3.55104894	16.26568706	0.454666173	100	63.14265502	245	0.433943982	4609.7567	-0.05295293	59.6347032	1	3	Csa	1.384910956	0	0	1	0	0	0	0	0.85567689	97.56493506	very high	-0.483332938	4.036009137	0.615881385	-0.706924756	766.0714205	1.385820657	-1.440745272	0.895271204	2.052958811	-0.49544441	1807773101	0.44249148	-1.079129263	23.19454962	0.565749495	-0.661201984	8.400150788	1.184060367	0.511491724	0.262987455	0.251473753	16.67113132	3.306121673	569.9208426	0.4951125	1.24E+09	9.821971667	5.523520378	0.319272951	-0.423108172	-0.736540295	0.420007026	7	3	-0.18634137	43.65671642	medium
NRCS18S.260	NRCS260	SHI-0260	No	No	260	QPP385	OR	OR1	OR1_3	3	NT_W/F_R1	12/6/2016	NA	45.7187	-118.6222	0	15	cropland.annual	None	None | None | None	"Fallow | Wheat, Winter | Fallow"	3	NA	12/7/2013	NA	NA	NA	NA	NA	NA	10/1/2014	7/1/2015	NA	NA	NA	NA	NA	NA	12/6/2016	0	24.93150685	24.93150685	"Wheat, Winter"	Fallow	No Till	NA	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.24190433	silt loam	18.74610978	65.10668129	-0.407792378	0.528887514	97.89832329	-0.363968944	13.51249996	-0.300561142	38.06373686	-0.103876453	16.63536558	-1.142536387	10.47024913	-0.249101784	26.98309773	-1.649353157	6.37263	3.653841704	100	600.807896	100	245.2671939	5.270272218	11.4933753	0.274968167	100	50.99359026	73	-1.016977696	3016.810942	-0.505155715	24.93150685	0.333	3	Csa	1.649353157	0	0	1	0	0	0	0	0.32613975	79.87012987	high	-0.503456006	3.406809171	0.202894864	-0.723977544	523.289724	0.47487576	-1.472848517	0.438275351	0.33031213	-0.49623748	1282251406	-0.008918235	-1.083349344	25.94615656	0.7193804	-0.637143881	5.555993614	0.533267428	0.51848374	0.240014874	0.010403774	16.14720893	2.726573468	386.5350117	0.223439022	879000000	11.15523367	4.009637092	0.292157219	-1.199772487	-1.697089196	0.420007026	5	2	-0.635493776	21.08208955	low
NRCS18S.261	NRCS261	SHI-0261	No	No	261	QPP386	OR	OR1	OR1_3	3	NT_W/F_R2	12/6/2016	NA	45.7187	-118.622	0	15	cropland.annual	None	None | None | None	"Fallow | Wheat, Winter | Fallow"	3	NA	12/7/2013	NA	NA	NA	NA	NA	NA	10/1/2014	7/1/2015	NA	NA	NA	NA	NA	NA	12/6/2016	0	24.93150685	24.93150685	"Wheat, Winter"	Fallow	No Till	NA	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.96251572	silt loam	19.61506596	65.55181968	-0.566740367	0.656053084	98.79402114	-0.099134399	17.0790634	-0.170308469	45.29704038	0.126369177	20.20207992	0.224861623	27.2594853	-0.216921541	27.92731439	-1.510557527	16.78368	3.692985627	100	605.3925938	100	252.2057024	4.393211652	11.01204029	0.311159826	100	55.33426845	127	-0.255515111	6173.210852	0.384699045	24.93150685	0.333	3	Csa	1.510557527	0	0	1	0	0	0	0	0.563244432	90.58441558	very high	-0.553928393	3.674076085	0.383619923	-0.766749098	539.9600594	0.549827557	-1.553369413	0.802666236	1.778231036	-0.498226646	2527480086	0.882925691	-1.09393409	31.54616619	0.994799691	-0.576801696	6.131989751	0.703170873	0.536021014	0.250201895	0.12003207	14.83311436	2.893655914	391.7746068	0.418504835	1.73E+09	13.88118061	4.479512898	0.306589244	-1.199772487	-1.697089196	0.420007026	5	2	-0.635493776	21.08208955	low
NRCS18S.262	NRCS262	SHI-0262	No	No	262	QPP387	OR	OR1	OR1_3	3	NT_W/F_R3	12/6/2016	NA	45.7181	-118.6222	0	15	cropland.annual	None	None | None | None	"Fallow | Wheat, Winter | Fallow"	3	NA	12/7/2013	NA	NA	NA	NA	NA	NA	10/1/2014	7/1/2015	NA	NA	NA	NA	NA	NA	12/6/2016	0	24.93150685	24.93150685	"Wheat, Winter"	Fallow	No Till	NA	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.35658226	silt loam	13.63349229	68.74454049	-0.229411102	0.527479134	97.88617675	-0.682165794	10.54025741	-0.357188919	35.10803243	-0.103876453	16.63536558	-1.175838482	10.25730986	0.129616376	39.95248336	-1.35276881	28.6194	3.199762877	91.59336057	523.6360459	100	310.3097572	2.761331151	8.43269217	0.258362349	100	53.0592386	113	-0.934177936	1812.288899	-0.001000292	24.93150685	0.333	3	Csa	1.35276881	0	0	1	0	0	0	0	0.363024854	81.16883117	very high	-0.446812768	3.245595248	0.089623849	-0.675976657	600.9475548	0.805593033	-1.382482982	0.415168158	0.2066445	-0.494005115	1878608670	0.493004823	-1.071470487	20.33370036	0.389304693	-0.704863618	5.774855837	0.600987165	0.498802326	0.241683593	0.028676808	17.62196722	2.655835095	452.9032171	0.219892371	1.29E+09	8.475617932	4.009637092	0.292001246	-1.199772487	-1.697089196	0.420007026	5	2	-0.635493776	21.08208955	low
NRCS18S.263	NRCS263	SHI-0263	No	No	263	QPP388	OR	OR1	OR1_3	3	NT_W/F_R4	12/6/2016	NA	45.7181	-118.6219	0	15	cropland.annual	None	None | None | None	"Fallow | Wheat, Winter | Fallow"	3	NA	12/7/2013	NA	NA	NA	NA	NA	NA	10/1/2014	7/1/2015	NA	NA	NA	NA	NA	NA	12/6/2016	0	24.93150685	24.93150685	"Wheat, Winter"	Fallow	No Till	NA	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.94025602	silt loam	15.14809419	67.62283196	-0.276934023	0.432544791	96.93938683	-0.460447563	12.48260714	-0.223061496	42.30220903	-0.030611232	17.65800944	-0.479583954	16.2731544	0.138815415	40.31753738	-1.389293976	25.87965	3.577317622	100	569.5314876	100	301.8854717	2.983945371	10.75923933	0.265838468	100	55.18525542	152	-0.707888389	1947.245187	-0.042396804	24.93150685	0.333	3	Csa	1.389293976	0	0	1	0	0	0	0	0.470436693	86.68831169	very high	-0.461903209	3.45898045	0.238841713	-0.688764671	606.5014199	0.827580086	-1.406557449	0.56594474	0.926973494	-0.494599844	1821181191	0.45220304	-1.074635158	24.03498324	0.614187595	-0.686822264	5.963637185	0.656211033	0.504045692	0.232675659	-0.071500901	17.22907385	2.825248619	454.6497488	0.305011999	1.25E+09	10.2784953	4.150330471	0.281677341	-1.199772487	-1.697089196	0.420007026	5	2	-0.635493776	21.08208955	low
NRCS18S.264	NRCS264	SHI-0264	No	No	264	QPP389	OR	OR1	OR1_4	4	CF_R1	12/6/2016	NA	45.7188	-118.6223	0	15	cropland.annual	None	None | None | None	Fallow | Fallow | Fallow	3	NA	12/7/2013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12/6/2016	0	0	0	Fallow	Fallow	No Till	NA	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.55856332	silt loam	18.47831989	64.8184815	-0.340541935	0.378714618	96.28211872	-0.865772135	9.292211041	-0.677000792	21.10734704	-0.734553893	10.73456264	-2.159170557	6.047990196	-0.833410612	14.31037103	-0.948069973	58.97583	3.560479042	100	491.7982829	100	276.9145854	2.710249241	5.797740984	0.23222449	56	47.27504307	28	-1.269935626	2350.25548	-1.390936196	0	0	3	Csa	0.948069973	0	0	1	0	0	0	0	-0.159747992	34.9025974	low	-0.482101282	2.861642092	-0.19489951	-0.70588102	406.705103	-0.127529592	-1.438780354	0.272840103	-0.720390202	-0.49539587	653106804.1	-0.895540327	-1.078870968	17.77154832	0.213098833	-0.662674488	4.070137075	-0.071879404	0.511063769	0.227368921	-0.132349152	16.70319861	2.277568113	302.701489	0.134772744	4.48E+08	7.186478633	3.057309984	0.275986427	-1.199772487	-1.697089196	0.420007026	5	2	-0.635493776	21.08208955	low
NRCS18S.265	NRCS265	SHI-0265	No	No	265	QPP390	OR	OR1	OR1_4	4	CF_R2	12/6/2016	NA	45.7186	-118.6223	0	15	cropland.annual	None	None | None | None	Fallow | Fallow | Fallow	3	NA	12/7/2013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12/6/2016	0	0	0	Fallow	Fallow	No Till	NA	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.09778259	silt loam	20.61863544	64.01870024	-0.502687974	0.450434371	97.13786886	-1.018726938	8.447373722	-0.659739142	21.73933441	-0.799933806	10.32922001	-2.738978599	4.756074842	-1.034717522	11.53323438	-1.041574398	51.96207	3.848839224	100	467.6946869	100	299.9864653	3.477668896	6.659259198	0.245302711	56	46.19051762	22	-1.633990287	2081.048661	-1.858014081	0	0	3	Csa	1.041574398	0	0	1	0	0	0	0	-0.247188867	27.11038961	low	-0.533589179	2.951695564	-0.126149964	-0.749513143	380.7401394	-0.285204379	-1.52092134	0.215465665	-1.218057259	-0.497425058	458465223.6	-1.360589024	-1.08966868	15.90266283	0.070941742	-0.601118212	3.838275905	-0.198815594	0.528953895	0.232057281	-0.078519524	15.36266432	2.297075812	278.2500448	0.099306232	3.14E+08	6.23931434	2.979453451	0.283594485	-1.199772487	-1.697089196	0.420007026	5	2	-0.635493776	21.08208955	low
NRCS18S.266	NRCS266	SHI-0266	No	No	266	QPP391	OR	OR1	OR1_4	4	CF_R3	12/6/2016	NA	45.7182	-118.6223	0	15	cropland.annual	None	None | None | None	Fallow | Fallow | Fallow	3	NA	12/7/2013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12/6/2016	0	0	0	Fallow	Fallow	No Till	NA	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.5054476	silt loam	13.7759513	68.95188191	-0.271721661	0.333248091	95.65366069	-1.128259482	7.931832131	-0.615456019	23.42569433	-0.713298493	10.87249152	-2.660780149	4.898328558	-0.547793627	19.52301866	-1.250498346	36.2907	3.852828253	100	461.016614	100	314.3095342	3.607119467	6.589574984	0.240292625	56	45.45957259	34	-1.366978142	2017.055313	-1.399766446	0	0	3	Csa	1.250498346	0	0	1	0	0	0	0	-0.133988008	36.52597403	low	-0.460248074	2.913423375	-0.155207945	-0.687362069	454.7930165	0.139568442	-1.403916937	0.211464504	-1.256863212	-0.494534614	648308325.2	-0.905231833	-1.074288053	14.39620433	-0.053971429	-0.688801058	4.162423942	-0.024497434	0.503470594	0.224127174	-0.170222502	17.27216679	2.347590742	341.1251869	0.103562213	4.45E+08	5.625909268	3.083318354	0.271269379	-1.199772487	-1.697089196	0.420007026	5	2	-0.635493776	21.08208955	low
NRCS18S.267	NRCS267	SHI-0267	No	No	267	QPP392	OR	OR1	OR1_4	4	CF_R4	12/6/2016	NA	45.718	-118.6223	0	15	cropland.annual	None	None | None | None	Fallow | Fallow | Fallow	3	NA	12/7/2013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12/6/2016	0	0	0	Fallow	Fallow	No Till	NA	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.6543267	silt loam	12.64239926	70.65295131	-0.34036645	0.473592118	97.38060279	-0.853214242	9.368853191	-0.484193256	28.97615331	-0.34575096	13.84890907	-2.306851953	5.661283652	0.157107952	41.05015211	-1.221278213	38.4825	4.354291281	100	505.8745496	100	303.4808804	3.440254778	8.300201362	0.307303833	100	53.47684541	36	-1.333939624	2520.944521	-1.047031988	0	0	3	Csa	1.221278213	0	0	1	0	0	0	0	0.194312308	71.75324675	high	-0.482045559	3.118494242	-0.002147698	-0.705833799	615.541532	0.862941751	-1.438691456	0.2545775	-0.868160497	-0.495393674	848454296.5	-0.551638315	-1.078859282	17.94475968	0.225645041	-0.662741109	4.938364415	0.316990149	0.511044408	0.23569899	-0.03745229	16.70464942	2.501326644	458.1428123	0.12484212	582000000	7.269191813	3.595035654	0.286095585	-1.199772487	-1.697089196	0.420007026	5	2	-0.635493776	21.08208955	low
